gtaa,wikidata,label,description,lookup,bengwiki
76866,Q14849243,Arthur van Amerongen,journalist,"Arthur van Amerongen Arthur van Amerongen - Amerongen, Arthur van ","Amerongen,_Arthur_van"
249583,Q14855231,Rivkah op het Veld,programmamaker,"Rivkah op het Veld Rivkah op het Veld - Veld, Rivkah op het ",
249657,Q14855236,Robert Janssen,programmamaker,"Robert Janssen Robert Janssen - Janssen, Robert ",
252287,Q14943723,Kees de Vries,programmamaker,"Kees de Vries Kees de Vries - Vries, Kees de ",
246216,Q15055747,Jan Hoogervorst,programmamaker,"Jan Hoogervorst Jan Hoogervorst - Hoogervorst, Jan ",
134884,Q15120344,Lex Muller,sportjournalist,"Lex Muller,Christiaan Alexander Muller,Lex Muller Lex Muller - Muller, Lex ","Muller,_Lex"
241563,Q15125419,Jan Janssens,programmamaker,"Jan Janssens Jan Janssens - Janssens, Jan ",
221027,Q15442569,Nadia Bouras,historica,"Nadia Bouras Nadia Bouras - Bouras, Nadia ","Bouras,_Nadia"
122067,Q15456344,Robert Kroon,"schrijver, communicatiedeskundige","Robert Kroon Robert Kroon - Kroon, Robert ","Kroon,_Robert"
113654,Q15635064,Auke Jelsma,programmamaker,"Auke J. Jelsma,Auke Jelsma,Auke Jelsma Auke Jelsma - Jelsma, Auke ","Jelsma,_Auke"
223127,Q15729390,Renzo Martens,kunstenaar en documentairemaker,"Renzo Martens Renzo Martens - Martens, Renzo ","Martens,_Renzo"
115143,Q15869311,Ad Janssen,kok,"Ad Janssen Ad Janssen - Janssen, Ad ","Janssen,_Ad"
252833,Q15872887,Bart Westerlaken,programmamaker,"Bart Westerlaken Bart Westerlaken - Westerlaken, Bart ",
106713,Q15873786,Cees Hamelink,hoogleraar massacommunicatie,"Cees Hamelink Cees Hamelink - Hamelink, Cees ","Hamelink,_Cees"
247730,Q15875629,Gerrit van Weezel,programmamaker,"Gerrit van Weezel Gerrit van Weezel - Weezel, Gerrit van ",
245019,Q15875984,Gwen van Poorten,programmamaker,"Gwen van Poorten Gwen van Poorten - Poorten, Gwen van ",
143135,Q15876051,Hans Pos,"producent, regisseur, scenarioschrijver","Hans Pos Hans Pos - Pos, Hans ","Pos,_Hans"
148409,Q15876827,Jacqueline RoyaardsSandberg,actrice,"Jacqueline Royaards-Sandberg Jacqueline Royaards-Sandberg - Royaards-Sandberg, Jacqueline ","Royaards-Sandberg,_Jacqueline"
113292,Q15876834,Jacques Idserda,programmamaker,"Jacques Idserda Jacques Idserda - Idserda, Jacques Jacques Cornelis Idserda",Jacques_Idserda
241696,Q15879180,Martijn Schimmer,programmamaker,"Martijn Schimmer Martijn Schimmer - Schimmer, Martijn ",
210376,Q15879433,Mirjam Boelsums,schrijfster,"Mirjam Boelsums Mirjam Boelsums - Boelsums, Mirjam ","Boelsums,_Mirjam"
127012,Q15880638,Peter Lohr,acteur,"Peter Lohr Peter Lohr - Lohr, Peter ","Lohr,_Peter"
254722,Q15881523,Ruud Houweling,programmamaker,"Ruud Houweling Ruud Houweling - Houweling, Ruud ",
75515,Q15882384,Stijn Aerden,programmamaker,"Stijn Aerden,Constantijn Jozef Maria Aerden Stijn Aerden - Aerden, Stijn ","Aerden,_Stijn"
232810,Q15882576,Sytze de Vries,"theoloog, predikant,  tekstschrijver, dichter, publicist","Sytze de Vries Sytze de Vries - Vries, Sytze de ","Vries,_Sytze_de"
80218,Q15884062,Wim Bary,toneelregisseur,"Wim Bary Wim Bary - Bary, Wim ","Bary,_Wim"
